# avg10RB: 0.870722      avg10RE: 1.000000     pct5: 476.000000		
# bytecnt, realBegin, caluAddAvgBegin, caluPct5Begin, realEnd, caluAddAvgEnd, caluPct5End
    167539,     72067,     72057,     72534,    167295,    167289,    166813
    167533,     72065,     72004,     72481,    167289,    167228,    166752
    167516,     72045,     71995,     72471,    167271,    167217,    166741
    167513,     72039,     72007,     72483,    167269,    167231,    166755
    167557,     72086,     72048,     72524,    167313,    167278,    166802
    167515,     72049,     71973,     72449,    167270,    167192,    166716
    167483,     72009,     71982,     72458,    167239,    167202,    166726
    167514,     72048,     72036,     72513,    167269,    167265,    166789
    167515,     72049,     72010,     72487,    167270,    167235,    166759
    167468,     72001,     71969,     72445,    167224,    167187,    166711
    167525,     72060,     72059,     72536,    167280,    167291,    166815
    167508,     72042,     71995,     72471,    167264,    167217,    166741
    167512,     72042,     72013,     72489,    167267,    167238,    166762
    167535,     72062,     72030,     72506,    167291,    167257,    166781
    167561,     72086,     72032,     72509,    167316,    167260,    166784
    167546,     72074,     71996,     72473,    167302,    167219,    166743
    167513,     72043,     71981,     72457,    167269,    167201,    166725
    167530,     72059,     72024,     72501,    167286,    167251,    166775
    167506,     72042,     71989,     72465,    167262,    167210,    166734
    167541,     72074,     72040,     72516,    167297,    167269,    166793
    167565,     72102,     72030,     72507,    167320,    167258,    166782
    167525,     72056,     71975,     72451,    167281,    167194,    166718
    167530,     72052,     72014,     72490,    167286,    167239,    166763
    167513,     72049,     71995,     72471,    167268,    167217,    166741
    167515,     72051,     72011,     72488,    167271,    167236,    166760
    167500,     72034,     71996,     72473,    167256,    167219,    166743
    167535,     72059,     72040,     72516,    167291,    167269,    166793
    167527,     72059,     72003,     72479,    167282,    167226,    166750
    167549,     72085,     72029,     72505,    167305,    167256,    166780
    167503,     72037,     71969,     72446,    167258,    167188,    166712
    167524,     72060,     72028,     72504,    167280,    167255,    166779
    167529,     72055,     72014,     72490,    167284,    167239,    166763
    167504,     72034,     71988,     72464,    167260,    167209,    166733
    167493,     72031,     72000,     72476,    167249,    167223,    166747
    167518,     72053,     72031,     72508,    167274,    167259,    166783
    167522,     72058,     72013,     72489,    167277,    167238,    166762
    167538,     72073,     72023,     72500,    167293,    167250,    166774
    167505,     72037,     71981,     72457,    167260,    167201,    166725
    167499,     72025,     72004,     72481,    167254,    167228,    166752
    167562,     72088,     72064,     72541,    167317,    167297,    166821
    167522,     72050,     71975,     72451,    167278,    167194,    166718
    167507,     72037,     71996,     72473,    167263,    167219,    166743
    167499,     72029,     72003,     72479,    167255,    167226,    166750
    167519,     72051,     72027,     72503,    167275,    167254,    166778
    167528,     72058,     72017,     72494,    167284,    167243,    166767
    167535,     72071,     72016,     72492,    167291,    167241,    166765
    167534,     72063,     72009,     72485,    167289,    167233,    166757
    167528,     72059,     72004,     72481,    167284,    167228,    166752
    167542,     72073,     72022,     72498,    167298,    167248,    166772
    167540,     72075,     72008,     72484,    167295,    167232,    166756
    167499,     72027,     71974,     72450,    167255,    167193,    166717
    167498,     72028,     72009,     72485,    167253,    167233,    166757
    167584,     72122,     72084,     72561,    167340,    167320,    166844
    167539,     72070,     71970,     72447,    167295,    167189,    166713
    167498,     72031,     71974,     72450,    167254,    167193,    166717
    167545,     72074,     72050,     72527,    167300,    167281,    166805
    167539,     72079,     72004,     72481,    167294,    167228,    166752
    167545,     72073,     72015,     72491,    167301,    167240,    166764
    167485,     72022,     71957,     72434,    167241,    167174,    166698
    167526,     72048,     72045,     72522,    167282,    167275,    166799
    167560,     72082,     72039,     72516,    167316,    167268,    166792
    167531,     72066,     71984,     72461,    167286,    167205,    166729
    167543,     72078,     72020,     72496,    167298,    167246,    166770
    167531,     72066,     71999,     72476,    167287,    167222,    166746
    167552,     72082,     72028,     72504,    167307,    167255,    166779
    167525,     72059,     71986,     72462,    167281,    167207,    166731
    167487,     72021,     71976,     72453,    167243,    167196,    166720
    167482,     72015,     72005,     72482,    167237,    167229,    166753
    167530,     72064,     72051,     72528,    167285,    167282,    166806
    167498,     72027,     71982,     72458,    167254,    167202,    166726
    167517,     72050,     72026,     72503,    167273,    167253,    166777
    167559,     72090,     72046,     72523,    167314,    167276,    166800
    167500,     72038,     71958,     72435,    167256,    167175,    166699
    167504,     72040,     72013,     72489,    167260,    167238,    166762
    167555,     72088,     72054,     72530,    167311,    167285,    166809
    167535,     72072,     71992,     72469,    167291,    167214,    166738
    167493,     72027,     71973,     72449,    167249,    167192,    166716
    167488,     72019,     72005,     72482,    167244,    167229,    166753
    167525,     72060,     72042,     72518,    167280,    167271,    166795
    167508,     72043,     71995,     72471,    167263,    167217,    166741
    167508,     72042,     72010,     72486,    167264,    167234,    166758
    167551,     72082,     72047,     72523,    167306,    167277,    166801
    167519,     72055,     71982,     72458,    167275,    167202,    166726
    167536,     72076,     72024,     72501,    167292,    167251,    166775
    167533,     72059,     72007,     72483,    167288,    167231,    166755
    167524,     72056,     72002,     72478,    167279,    167225,    166749
    167499,     72027,     71988,     72464,    167255,    167209,    166733
    167462,     71999,     71977,     72454,    167217,    167197,    166721
    167521,     72049,     72061,     72537,    167277,    167293,    166817
